x1,x2,y
0.190077908816642,0.938582661078326,-1
0.7295637034769581,-0.3619704347297746,1
0.1323085219860508,-0.7900894510477449,1
-0.289466062142736,0.9410996436493906,-1
1.0198339840665749,-0.2000739957394625,-1
0.3545785395204317,-0.6939982318692669,1
-0.771446744836335,-0.1398488217420268,1
0.814847224928417,-0.0159852199050623,1
-0.568674338375116,-0.7210713859650996,-1
-0.8586877698906755,-0.5271216589060088,-1
-0.0368535427987375,-1.0069492766607602,-1
0.3350062254988365,-0.7470445410083146,1
0.0619639893908451,-0.7470008332742388,1
0.8467912621181956,0.0172587115711926,1
-0.0388473710441525,-0.9769581800421644,-1
0.3111327514958414,0.9759384375126138,-1
-0.7861983761329425,0.5872690626044904,-1
-0.7799697874089041,0.1434266489447326,1
-0.7466269193580303,0.0362064424794038,1
-0.9917155725479812,0.0189409003819735,-1
0.6192300179166756,0.4890452967924248,1
0.6958769675555838,-0.7341439938693363,-1
-0.5669553709447236,0.8498419267089266,-1
0.5692565054132672,0.5588904020269115,1
0.9790632094041144,-0.1640935306802577,-1
0.6837271846521178,-0.7933546717911097,-1
-0.0569796673478932,0.8289109494308528,1
-0.6036278226131966,0.5031635560121005,1
0.7542744825425952,0.1719809526666432,1
-0.1616742989996553,-0.7588146396166231,1
1.0051354766815923,-0.1780031498717383,-1
-0.7826786635603937,0.0133035939571507,1
-0.9136441774725086,0.3411853371546617,-1
-0.3394875378343006,-0.8906456745183574,-1
0.7293387861348194,0.1777773745594566,1
-0.7475425334401655,0.6574727872383764,-1
-0.0636148045420346,-0.8329017094534122,1
0.6805095211118982,0.7382427404060911,-1
-0.3408702962926687,-0.967141424076715,-1
0.8969109031726205,0.4092528943620517,-1
0.974674136446598,0.3629798479089984,-1
0.18411236764049,-0.9940743810332188,-1
0.6238162403196674,-0.496114326567859,1
-0.2714152354107858,-0.80723271847031,1
-0.7347114154615466,0.2931189835052137,1
0.7365585314555301,-0.6405967390604176,-1
-0.0173565788005938,-0.7457519929341885,1
-0.7823282872214637,0.226168503103827,1
-0.4822865214248794,0.6541888871092792,1
0.8298447148959963,0.1839207083500365,1
0.621769386214303,0.7762163464852179,-1
-0.6568132122363611,0.7277493010088366,-1
0.4937756557689348,-0.5983842614646949,1
-0.9929581493493256,0.2063251674489387,-1
-0.6587828650279194,-0.496808397284288,1
0.2294557698624848,0.7462642596412967,1
0.8844920214360797,0.4322667194216451,-1
-0.4449837817035909,-0.6735453146938275,1
-0.5379005531124155,0.614624200331408,1
0.4805158440480873,0.6318908732354046,1
-0.7087741732972239,-0.2085262068180737,1
-0.4672065292994045,-0.8261664968897244,-1
-0.7019847608847477,0.4046385217648726,1
0.5630826560906504,0.7789671856639896,-1
0.9307565596281956,-0.3778208736432536,-1
0.3863290454028144,0.7083539918943704,1
-0.5812305341263746,-0.7720433883930332,-1
-0.4267575375855243,-0.9146057626535348,-1
-1.0272298521595145,0.1182997115077163,-1
0.8652122518176801,-0.1140778367161408,1
-0.9772691369815748,-0.2367734808706558,-1
0.8126230983029764,-0.0170560009737214,1
-0.0065312030061639,1.0331354090330098,-1
0.1128663959293515,-0.7892669627119022,1
-0.6107239556319374,0.8918614396790399,-1
0.2130830382343026,-0.806264935973138,1
-0.6024032066804496,-0.5549656097161351,1
-0.7219711587188088,-0.7570492894881466,-1
0.8379978072584117,-0.1329486456815858,1
0.5840983194393236,-0.8206913315617341,-1
0.9812759034540934,0.0490117335107142,-1
0.3002530641300499,-0.9799265698088326,-1
-0.7648827737529765,-0.271163565010219,1
0.7290253503219981,0.3997348546966096,1
-0.1821175980297375,0.8405669180481571,1
0.4840212422822536,0.8923761265169209,-1
0.371934662898772,-0.9115150522359224,-1
0.8798815712800905,-0.4250216105124977,-1
-0.7071604263688646,-0.7161979203890492,-1
0.8037573034787308,0.5412036707268136,-1
-0.8589429261253667,-0.4270793747503309,-1
-0.7464774588675179,-0.4149098965294387,1
-0.0960215485665635,-0.8124948753621616,1
-0.8855360256573791,0.3918181643331109,-1
-0.9484854485589268,0.0423240816934434,-1
-0.6926138170125802,-0.4452201031379353,1
0.439058365307442,0.8815013849160755,-1
-0.7960539767000755,-0.5924145139412137,-1
0.2813998772729119,0.7530116174371795,1
0.784264311137059,0.3070867926500094,1
-0.4071912178608169,-0.7003455445804558,1
-0.9970327429905768,-0.2153896149971631,-1
-0.8625931188964279,-0.4430814450361701,-1
0.3635059831953889,0.9544835303584218,-1
0.0895617313935934,-0.9601999968597934,-1
0.2973332498179772,-0.7570828998792444,1
0.7818585585725271,0.6826798710064956,-1
-0.6164948256691126,0.5134453764281823,1
0.1526657527816751,-0.9987389700209092,-1
-0.1178357723820393,1.0116106639513691,-1
-0.2556994104325204,0.8119193749637069,1
0.4999378505704548,-0.6491885797911551,1
-0.368767292222381,0.9180263354043195,-1
0.1586441115123658,0.773816759863066,1
-0.9364210112850816,0.4342081466636447,-1
0.4823448546972765,-0.6322602968803779,1
0.9777124983119204,0.2157690658846154,-1
-0.3744324031693337,0.6950119764051111,1
-0.5743907510672259,-0.5483927613927281,1
-0.9631309068216376,-0.3862323623510592,-1
1.0333878384426682,0.3075582570396259,-1
0.740346883219784,-0.6833805813989706,-1
-0.0622841572973087,0.8238756328613857,1
-0.8199384094599145,0.4881634440717328,-1
0.1307954095857271,0.764915044444319,1
0.1250645779833268,0.9835649770678112,-1
0.7948254604331159,-0.2999678236843329,1
-0.94029611540695,-0.2938118765042257,-1
-0.3688469841143688,0.9061409065660044,-1
-0.1171170964095564,0.7145256582400096,1
0.8616772265876107,-0.4988061726958925,-1
-0.2429004653653122,-0.9819557304522112,-1
-0.1641816996262944,0.7954088498752249,1
0.4199641529051809,-0.6300401856064413,1
0.0529747615275821,1.0267667277169352,-1
-0.2847824392602963,-0.7197374339606656,1
-0.7999033571591673,-0.0243982005590912,1
-1.0182065220320122,0.2202752069044019,-1
-0.3354613198411537,0.7317414553654953,1
0.6938541967159437,0.4759354319762546,1
0.3461030163593879,0.6558098035944785,1
-0.5470552396946643,-0.6501771717307463,1
0.7555102083900525,-0.3745036088331415,1
0.3606355380704619,0.7484509315748739,1
0.886189367592435,-0.4413363097136905,-1
-0.8181189571960683,0.5250132834478615,-1
-0.1612031441424599,-0.8272223598829034,1
-0.7742412273788196,-0.2701779471319813,1
-0.8549017363933,0.0705853855456838,1
0.1748405040151815,0.8305211465603375,1
0.028162444086885,0.8115604861120248,1
0.2046520259660397,1.0375503364143073,-1
-0.2796542206402363,0.9524738479296806,-1
0.6443881275820694,-0.4555709505171841,1
0.7002959751503997,0.6762847622189242,-1
-0.6382488149773452,0.739659501885368,-1
-0.4675769848073465,0.8744391042608508,-1
0.9976936704884491,0.1308939459659648,-1
0.8291931754348908,-0.5903169768699494,-1
0.4659007496984707,-0.8459780100880884,-1
0.6495442771585637,-0.4006077516510254,1
0.2627862817789224,-0.7945562754430231,1
0.9507845368554072,0.1915817786575423,-1
0.6210269638019073,-0.533422302535879,1
0.93240442824847,-0.0558949915142315,-1
-0.1870978736755069,-1.036708264803948,-1
-0.7161766512532427,0.3536214825537327,1
0.696320463491555,0.3437915525178735,1
0.5663628471382222,0.5099658393308839,1
-0.7177592031986952,0.6865167601818003,-1
0.8625927380726783,0.5479697028619246,-1
-0.99275698571405,-0.1155045536830471,-1
0.5315284042971888,0.6754122773858051,1
0.3766217624290633,-0.9121163750575078,-1
-0.8618808848205622,-0.0961936998869282,1
-0.3939265438323973,-0.6538338564990436,1
-0.9199441895414606,-0.0493371386447432,-1
-0.7657477878410621,0.1915473850414171,1
0.2771232627883119,-1.0098433684973505,-1
0.8078384124298937,-0.2331217347975372,1
0.9552189343183568,-0.0521780079222162,-1
-0.643529787849297,0.3585418910438165,1
-0.0220929922552002,0.9933317889144218,-1
0.6036024621399764,-0.8154882150105951,-1
0.6515092858011847,0.3780141638707993,1
0.5100225150152222,0.8689938918461598,-1
0.7562423820544693,0.2421363783263044,1
-0.3008821431554968,0.7829763869053414,1
-0.6585370236928902,0.4221928582269105,1
-0.4500949068509194,-0.8758671899694461,-1
-0.7157049283735408,-0.3463736357830244,1
-0.352200152993831,-0.700270439608898,1
0.7733038931332793,-0.2094149643664921,1
-0.3886196798917601,0.6857285155514907,1
-0.5458160332119991,-0.5877133445289884,1
-0.7759479484019954,-0.7087100365642639,-1
-0.204598828762058,1.02436370576778,-1
-0.5110239144148583,0.5561927923884085,1
-0.1450800040713429,-0.9940098742917368,-1
0.9795676013024012,-0.3160514411053503,-1
