f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,y
-1.4972120351687033,2.6914688763083014,-2.0052785098776713,0.0928199187037857,-1.1514673943632068,-1.4529184358474532,1.1351822253155566,2.845385578911946,0.7708774167427508,1.9696167107008593,1
2.6416224139307922,1.4968958684177947,-0.4785967986277322,2.1679694570452,1.6778396230862702,0.7877759903782686,2.850353391635089,-2.037441730434155,-3.8262482671782214,0.7433884463777781,1
-3.791981972647523,1.092031211970952,-4.758962223856626,0.26826018303555377,-2.3983024928762537,-0.0066298642738422675,0.8999311556126521,-1.1233960836272585,1.105187371178976,3.2249317415255145,1
2.814935306096711,3.093156302199353,1.2420509033902623,-1.6221851564972436,1.2542543800586854,-1.642280775622781,-3.6598073746137008,-0.0529906241339293,0.5549244406536018,-6.099632742695273,0
-0.5604466758167663,1.8364017430033814,0.9366721819336832,0.31963513905614516,-0.6552072059649753,1.5886726754741431,1.402658614239701,-0.9109420584791321,-1.1982674834428932,-2.7249098758286365,1
1.5959960140670204,-0.6275122554868533,5.137733090022958,2.6682620530174233,-0.5676028498810359,-1.5029994773161524,-2.3689290019734006,2.41245766107486,1.9469386041733396,-8.11369329399028,0
-2.5206262698686883,1.6472279301792134,-1.1604746504955878,0.7444759630448043,-1.3764861049635106,-1.8071777118399233,-0.42152990960611003,2.2874949485563296,-0.9648496260877697,2.654835509300725,1
-2.452327090756569,-0.40304466247687176,-4.164516215789346,0.6797301326406573,-3.6311585975070617,-3.3411274384691514,0.3302438733123657,1.9575058515830814,-0.3366283504190244,6.9681963487100695,1
1.5057556728388377,0.006319235574463011,0.5990463667970943,-0.2556050800919729,3.0837887023587767,-3.156849783321314,2.1745491365767213,-2.82791271770782,-4.124903716361327,7.6810303702011975,0
3.4118928240560877,4.075560979474462,-0.48908437897369694,-2.965488747012384,-0.9312030091275038,-1.8886128599791747,-1.5823720705030448,1.6460328321100435,-3.0161404240030714,-1.5925198557891744,1
3.5856769237940145,0.531813028343777,-1.4956576316696224,0.7853668657565256,-0.6154336192786642,-1.5927018365251469,-4.0948473564582955,0.6126280770281585,0.8821511599392338,-4.985897180871908,0
-2.161706101018786,0.4259329468468588,-4.428801594236071,-0.820581674525503,-5.9662411534716915,-4.718079305578376,0.9462009843387464,2.8962508343599422,0.7447533399715396,6.540001584234845,1
1.060069070357505,0.6727375974034439,0.9919476109613667,5.395931567162355,3.375569326254894,-2.011783990722983,-1.5119652971701618,4.4433453411432,-4.991764019773825,3.349167005760109,1
-0.5162236750993601,0.8930306243276646,0.15277211893665776,-1.1989667773296122,-0.8458912805668525,-2.969552585401487,0.5656263055662349,0.6027811444018547,-1.848916719841827,4.27204848365054,1
2.395608541492891,-0.5101314101683475,-2.4961936119663317,1.606787445542515,0.609597032422825,1.3007237704874473,0.4001101248019705,-0.33929409290382706,-0.8542556150767242,0.12130092259204246,0
-0.2974695008161956,-0.7989481355734709,0.305775245229455,-2.002283058778646,4.419262174932172,-3.703028740178315,2.7098636874131623,-2.513047848604611,-4.19121266522553,13.224526285649462,0
-0.5743645048283068,0.7944836747546007,0.9528395394702072,-0.66490250050913,1.0917804473437163,-2.3030211506267406,0.6063222350534465,3.0378250521914842,1.882176654831103,2.3810929648361796,0
0.5322302886166437,-0.792106777586153,0.8674642692232127,1.5647541102997624,0.8308096829594154,-0.22570443737631585,-0.46046990777953933,0.36570999730535036,-1.1466915602563748,0.22885624808864302,0
2.931552971439955,1.1872405901882304,-2.0676037551978395,-6.25004517034246,0.7796921461787882,0.9321724991946545,-3.359897227055905,1.645167190499786,2.44201678625231,-1.9535254486960312,1
0.8238766870077623,0.9306230731074151,-0.8519284682561107,-1.0134740371130249,-0.30081511954732154,-1.0604285912340565,-0.5018627164777203,-0.4399640903138221,-1.4236069013381618,1.1051863102615909,1
2.311730953480374,-0.5008615159804215,-3.7032109111972757,1.8918160389277199,1.2447084051824917,0.12158349980539973,0.9269732475114753,1.6633795239310434,-0.017391261165831895,3.1983530632939603,0
1.4105717842071508,-0.2896907545327283,-3.54830237203017,-3.1708824834091556,1.1400257547424293,-2.6763879516945117,-1.3294991412654307,-0.09161737324621011,-2.0361813132874444,8.105365740161949,0
2.532183533910426,0.6094320516528644,-1.8499188543600962,-2.2557860983441085,0.5086782200091784,-1.614073722716033,-2.045520738476305,-0.48875277776670856,0.1814864275071877,0.4582203138396381,1
-0.6947662000823167,1.6368773807397585,-0.6197014681553643,1.071064790431065,-1.1696479216495341,0.29886677623345137,-0.03209435779897474,-0.5536840136355399,-1.4946654882083583,-1.4955721890509375,1
2.5971189635849967,0.10582636597945316,-2.3653525616926543,-1.7106894579417082,-0.36108154441584595,-0.1515283675734478,-2.480959078823764,-0.8932415622162255,-0.25280790382818386,-1.16291553910395,1
3.1821412669958726,1.7648303905812774,0.3101881288784686,1.1566349541022922,4.9713332814956335,-3.82649573307752,-3.4393140465045544,-1.674855403963791,0.09950087114776407,-1.0669171704138536,0
2.980232573757587,3.6126416409327806,-0.9593141161208676,-1.4806079858109855,2.15100655358357,-2.2602996733015432,-2.360359012146044,-2.0755399449190852,-3.021837078062236,-0.6114048668733999,0
2.7249307938536806,3.225285201242385,1.2918296128210998,-3.7984621559602854,-1.2732892237792717,-1.3483818934342104,-2.2754438253781473,-0.8612438308091863,-0.6464712884509674,-5.435393583196829,0
